0	0.528316349836251	0.831432361947598	0.652939348974697	0.918522631135435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53139598271705	0.548096036207962	0.992880643711496	0.999574169834647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.600967984782935	0	0.542193219722898	0.986375638625499	0.515139130044168	0	0	0	0	0	0	0	0	0	0	0	0.510609878910519	0	0	0.787299168605593	0	0	0	0	0	0	0	0.577556158789015	0.928091808225909	0.840058426193363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.692675171420878	0.88391401856256	0	0.73605007572638	0.946131139664791	0.795221916137368	0.708657570647132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.643565871476109	0.711799319217587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.56771742685691	0.507917284329342	0.826450022714908	0	0.985464364338188	0.889452402588764	0.854777112949422	0.566578983306732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.707585619711293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.89035156879066	0.51405367582728	0.638485767889259	0.683050972109195	0	0	0.575378309246978	0.552935890654129	0.588243618599492	0	0.769941525678439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.618909207813122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.538558371877954	0.598791801987079	0	0	0.56478715849728	0.720684915198037	0.722933995308527	0.971609681153227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.732420936302436	0.784796133902018	0.846900023048279	0.665743975651908	0	0.550847463038244	0.518751145531069	0.809276776221423	0.817204929646382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.895841883685128	0.541564396390739	0.988519703772001	0.637030476509197	0	0.545203660330369	0.708053979371292	0.643364646219819	0.736346927422745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.962077378412444	0.928503744712472	0.500679509035939	0.714766176822271	0	0.619859800272379	0.75693712334403	0.90741076440695	0.686336168069667	0.54057517757245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.62394510200141	0.641296150668147	0.741040921154262	0.940372881972717	0	0.998117515669683	0.762090325527318	0.542676548279738	0.95058042775973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.83755926971339	0	0.806188406192575	0.64784591121551	0.62293161786274	0.68538596912539	0	0	0.762094958133402	0.590329590603531	0.776261720595001	0	0	0	0	0	0	0	0	0.558393895162384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.802189288674387	0.613724138369909	0.963235571037539	0	0	0.632008186994801	0.81813395746323	0.806219335988411	0.753217834395432	0	0	0	0	0	0	0	0	0	0	0.848178778234175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.954344578920419	0.945322862553925	0.524168205706722	0.563423581953966	0	0.671260629114994	0.841119478054887	0.82719131907482	0.845206638295034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.872099316167144	0.512538732888573	0.512851881687188	0.675882349358495	0.595223970266312	0	0.742407780366303	0.954810349439937	0.917058276107482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.510978408639079	0.794206080269815	0.76484872770567	0.592115867837641	0	0.753656128894055	0.694498047855927	0.538486292547452	0.892832741681688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.967612698564712	0.514669346491629	0.725361205576455	0.568194745377452	0	0.716913027336657	0	0.846880726110108	0.501176447209429	0	0	0	0	0	0	0	0	0.773663073034432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.605731985353987	0	0	0	0	0	0	0	0	0	0	0.802922878842861	0.835910455150642	0.725615585152716	0.91800773500341	0	0.930686555035873	0	0.50236728716334	0.628050905979354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.991912417949413	0	0.619655463624365	0	0.569841770422553	0.567650256812183	0.777195268387953	0.63727824039967	0	0	0.966994353404319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.865628094544728	0.720350955410967	0	0.817978505020602	0	0.62185133263878	0.887193141832679	0.745483118242648	0.612021105784207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.621606861012959	0	0	0	0	0	0	0	0	0	0	0	0	0	0.678509725564635	0.698594466987051	0.559805753672543	0.959501648365772	0	0.793595592125968	0.553516370813624	0.73345934090414	0.91076907703116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.774456035511977	0.812030068196943	0.570866321022871	0.897219072581936	0	0.76449268306885	0.628575427985354	0.601025955124036	0.811161166808186	0.578227749640349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.685657154448034	0.759031763171314	0.986901015444309	0.655103782888989	0	0.742378731238514	0.576927928655108	0.673020819252756	0.817783815797159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.779943038531711	0.732649030479929	0.555411635560286	0.59391905936387	0	0.987185891914388	0.802475319356159	0.532928856609526	0.55841215471825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.622758699999537	0	0	0	0	0	0	0	0	0.728016603846066	0.603724869105699	0.941901684235739	0.755761258057937	0	0.782078439941991	0.733134331441742	0	0.966766714032913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.932679433424691	0	0	0.503710829595015	0.982633788977815	0.958034020798076	0.606706620079785	0	0.926751685380268	0.906167254917432	0	0.983237942629841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
